File,Cluster
1910.08194,0
1910.08282,0
1910.08381,0
1910.08418,0
1910.09275,0
1910.09295,0
1910.09753,0
1910.10238,0
1910.10492,0
1910.10605,4
1910.10697,0
1910.10849,0
1910.10857,4
1910.10893,0
1910.11005,4
1910.11218,0
1910.11236,4
1910.11241,0
1910.11242,0
1910.11263,4
1910.11483,0
1910.11491,4
1910.11691,4
1910.11834,0
1910.11932,0
1910.12073,2
1910.12129,0
1910.12368,4
1910.12419,4
1910.12477,0
1910.12647,0
1910.12840,0
1910.13108,0
1910.13162,2
1910.13267,4
1910.13291,0
1910.14142,0
1910.14464,2
1910.14497,4
1910.14539,0
1911.00172,4
1911.00202,0
1911.00225,0
1911.00226,0
1911.00288,4
1911.00359,0
1911.00484,0
1911.00536,0
1911.00650,0
1911.00773,0
1911.00845,4
1911.00891,0
1911.01098,0
1911.01464,0
1911.01497,0
1911.01599,0
1911.01625,4
1911.01746,0
1911.01940,0
1911.02002,0
1911.02116,0
1911.02147,0
1911.02365,0
1911.02655,0
1911.02690,2
1911.02896,4
1911.02914,4
1911.02969,0
1911.02971,0
1911.02972,4
1911.03091,4
1911.03123,0
1911.03167,0
1911.03179,4
1911.03243,0
1911.03343,0
1911.03373,0
1911.03587,0
1911.03627,0
1911.03698,0
1911.03726,4
1911.03762,4
1911.03782,4
1911.03785,4
1911.03829,0
1911.03862,0
1911.03895,4
1911.03913,0
1911.03934,0
1911.03936,4
1911.03937,0
1911.04118,0
1911.04123,4
1911.04292,0
1911.04879,2
1911.04916,0
1911.04944,0
1911.04997,0
1911.05953,3
1911.06118,4
1911.06154,0
1911.06155,4
1911.06172,0
1911.06673,0
1911.06747,2
1911.06815,2
1911.06948,4
1911.06964,4
1911.07056,4
1911.07176,0
1911.07184,4
1911.07474,4
1911.07588,0
1911.07613,0
1911.07629,2
1911.07819,2
1911.08794,2
1911.08827,0
1911.08829,0
1911.08962,2
1911.09333,0
1911.09661,0
1911.09801,0
1911.09845,0
1911.10082,0
1911.10384,0
1911.10390,0
1911.10422,0
1911.10439,4
1911.10470,0
1911.10704,0
1911.10708,0
1911.10768,0
1911.10783,0
1911.10787,0
1911.11404,0
1911.11657,0
1911.11698,0
1911.12019,0
1911.12267,0
1911.12544,0
1911.12556,4
1911.13280,1
1912.00871,0
1912.00955,0
1912.00991,0
1912.01110,0
1912.01113,0
1912.01156,0
1912.01214,0
1912.01731,4
1912.01831,0
1912.02047,0
1912.02206,0
1912.02387,0
1912.02478,0
1912.02481,0
1912.02761,0
1912.02990,0
1912.03010,4
1912.03223,4
1912.03334,0
1912.03804,2
1912.03879,2
1912.04664,0
1912.04971,0
1912.05082,2
1912.05372,0
1912.05467,0
1912.05493,0
1912.06214,0
1912.06927,2
1912.07050,0
1912.07239,0
1912.07240,0
1912.07419,0
1912.08441,0
1912.08492,0
1912.08960,0
1912.09558,1
1912.09723,2
1912.09879,0
1912.10011,0
1912.10132,0
1912.10160,0
1912.10306,4
1912.10604,0
1912.10818,2
1912.10846,0
1912.11046,0
1912.11270,0
1912.11612,1
1912.11739,0
1912.12333,4
1912.12380,0
1912.13194,0
1912.13321,0
1912.13337,0
1912.13415,0
2001.00137,4
2001.01269,0
2001.01557,4
2001.02091,0
2001.02524,0
2001.03131,2
2001.03294,4
2001.03844,0
2001.03897,0
2001.04170,0
2001.04200,2
2001.04351,0
2001.05285,0
2001.05286,4
2001.05295,0
2001.05296,0
2001.05315,0
2001.05326,0
2001.05495,0
2001.05687,0
2001.05908,4
2001.06206,0
2001.06629,0
2001.07320,4
2001.08785,4
2001.08868,0
2001.08904,0
2001.09215,2
2001.09386,0
2001.09907,0
2001.10980,0
2001.11136,4
2001.11327,4
2001.11383,4
2001.11770,0
2002.00481,2
2002.00557,0
2002.00744,0
2002.00747,2
2002.00754,0
2002.00759,0
2002.00876,4
2002.01207,4
2002.01320,0
2002.01365,0
2002.01415,2
2002.01454,2
2002.01462,0
2002.01824,4
2002.02000,0
2002.02353,0
2002.02511,0
2002.02734,0
2002.02758,0
2002.03912,0
2002.04095,0
2002.04306,4
2002.04494,2
2002.04793,2
2002.05295,0
2002.05923,0
2002.06235,0
2002.06544,0
2002.06546,0
2002.06851,0
2002.07306,0
2002.07510,0
2002.07551,0
2002.07725,0
2002.07927,0
2002.07982,0
2002.08267,0
2002.08562,0
2002.08880,0
2002.08899,0
2002.08911,0
2002.09419,4
2002.09599,0
2002.09620,4
2002.09685,4
2002.09836,0
2002.09901,0
2002.10107,0
2002.10416,0
2002.10640,4
2002.10695,0
2002.10903,0
2002.10931,2
2002.11004,0
2002.11402,0
2002.12196,0
2002.12549,4
2002.12620,0
2002.12645,0
2003.01305,0
2003.01309,4
2003.01355,0
2003.01371,4
2003.01473,0
2003.02245,0
2003.02912,0
2003.03446,2
2003.03504,4
2003.03645,2
2003.03716,4
2003.03728,0
2003.04195,0
2003.04360,0
2003.04642,0
2003.04967,2
2003.04986,0
2003.04988,0
2003.04992,0
2003.04994,0
2003.05002,0
2003.05377,0
2003.06094,0
2003.06279,4
2003.06651,0
2003.07444,4
2003.07456,0
2003.08529,0
2003.08811,0
2003.09029,0
2003.09211,4
2003.09520,2
2003.09831,0
2003.10421,0
2003.10555,0
2003.10687,0
2003.11080,0
2003.11516,0
2003.11521,4
2003.11530,0
2003.11643,0
2003.11644,4
2003.11922,2
2003.11963,4
2003.12298,4
2003.12738,4
2003.12932,0
2003.13003,0
2003.13032,0
2003.13316,2
2003.13342,0
2003.13519,2
2003.13600,4
2003.14155,0
2003.14324,0
2004.00050,0
2004.00139,0
2004.00503,4
2004.01079,0
2004.01401,0
2004.01647,0
2004.01655,4
2004.01951,0
2004.01980,0
2004.02001,4
2004.02105,0
2004.02118,2
2004.02178,3
2004.02202,0
2004.02219,4
2004.02334,0
2004.02346,4
2004.02393,0
2004.02451,0
2004.02509,0
2004.02585,0
2004.02709,0
2004.03012,0
2004.03034,2
2004.03066,0
2004.03096,0
2004.03238,0
2004.03283,2
2004.03324,4
2004.03340,0
2004.03420,0
2004.03422,0
2004.03554,4
2004.03588,0
2004.03589,4
2004.03659,0
2004.03685,2
2004.03705,0
2004.03788,4
2004.04060,0
2004.04070,1
2004.04128,1
2004.04228,0
2004.04243,4
2004.04696,0
2004.05067,0
2004.05109,0
2004.05150,0
2004.05160,0
2004.05808,0
2004.05812,0
2004.05991,4
2004.06176,4
2004.06216,0
2004.06222,4
2004.06343,4
2004.06499,0
2004.06870,0
2004.06986,2
2004.07126,4
2004.07180,0
2004.07623,4
2004.07683,4
2004.08022,0
2004.08031,0
2004.08123,0
2004.08202,2
2004.08673,4
2004.08731,0
2004.09015,0
2004.09036,0
2004.09095,2
2004.09189,4
2004.09219,4
2004.09456,0
2004.09719,0
2004.09731,0
2004.09733,0
2004.09739,0
2004.09813,0
2004.09853,0
2004.10051,4
2004.10151,0
2004.10220,0
2004.10320,2
2004.10353,0
2004.10361,2
2004.10462,0
2004.10610,4
2004.10645,0
2004.10741,0
2004.10964,0
2004.10972,4
2004.11019,0
2004.11081,0
2004.11327,0
2004.11471,2
2004.11472,0
2004.11493,0
2004.11997,0
2004.12043,2
2004.12073,4
2004.12158,2
2004.12302,0
2004.12376,0
2004.12502,2
2004.12726,0
2004.13530,0
2004.13542,4
2004.13590,0
2004.13637,0
2004.13639,0
2004.13821,0
2004.13826,4
2004.13842,0
2004.13846,0
2004.14065,2
2004.14174,0
2004.14200,4
2004.14243,4
2004.14265,0
2004.14280,4
2004.14338,0
2004.14366,0
2004.14517,0
2004.14532,0
2004.14554,2
2004.14560,0
2004.14564,0
2004.14571,0
2004.14620,4
2004.14623,0
2004.14710,0
2004.14754,0
2004.14786,0
2004.14788,0
2004.14797,0
2004.14855,0
2004.14871,0
2004.14923,0
2004.14975,0
2004.14979,4
2004.15006,0
2004.15015,0
2004.15020,0
2005.00033,2
2005.00147,0
2005.00187,0
2005.00311,0
2005.00456,0
2005.00481,0
2005.00496,4
2005.00547,0
2005.00558,0
2005.00580,4
2005.00581,4
2005.00636,1
2005.00663,0
2005.00675,3
2005.00692,0
2005.00700,0
2005.00705,0
2005.00706,0
2005.00730,0
2005.00766,0
2005.00785,0
2005.00791,0
2005.00800,1
2005.00812,0
2005.00820,4
2005.00842,0
2005.00847,0
2005.00851,0
2005.00870,0
2005.00969,0
2005.00979,0
2005.01063,4
2005.01158,0
2005.01159,0
2005.01218,0
2005.01278,0
2005.01556,0
2005.01655,0
2005.01672,0
2005.01791,0
2005.01795,0
2005.01831,0
2005.01840,0
2005.01854,4
2005.02008,1
2005.02068,0
2005.02087,4
2005.02146,0
2005.02178,0
2005.02230,0
2005.02235,2
2005.02354,0
2005.02507,0
2005.02517,0
2005.02590,4
2005.02721,0
2005.02835,4
2005.02914,0
2005.02991,4
2005.03086,0
2005.03312,2
2005.03925,0
2005.04246,2
2005.04518,2
2005.04560,0
2005.05255,0
2005.05480,0
2005.05487,4
2005.05639,1
2005.05672,0
2005.05854,2
2005.06166,0
2005.06249,2
2005.06282,0
2005.06409,0
2005.06588,0
2005.06602,0
2005.06606,4
2005.07064,0
2005.07150,0
2005.07486,0
2005.07692,0
2005.07751,0
2005.08178,4
2005.08213,0
2005.08469,4
2005.08612,2
2005.08793,2
2005.09067,2
2005.09471,0
2005.10043,0
2005.10219,0
2005.10433,0
2005.10527,2
2005.10608,0
2005.10716,0
2005.10893,0
2005.10899,0
2005.11055,0
2005.11075,0
2005.11176,0
2005.11239,4
2005.11640,0
2005.11700,0
2005.12040,0
2005.12522,0
2005.13012,0
2005.13125,0
2005.13837,0
2005.14489,4
2005.14690,2
2006.00052,0
2006.00113,0
2006.00210,0
2006.00418,0
2006.00609,4
2006.00814,0
2006.01067,0
2006.01095,4
2006.01117,2
2006.01175,0
2006.01189,0
2006.01372,0
2006.01439,2
2006.01594,0
2006.01715,0
2006.02014,4
2006.02104,4
2006.02144,0
2006.02964,0
2006.02965,0
2006.03564,4
2006.03687,0
2006.03719,0
2006.03965,4
2006.04014,0
2006.04102,0
2006.04148,0
2006.04232,1
2006.04611,2
2006.04702,0
2006.04721,0
2006.05014,0
2006.05163,0
2006.05244,0
2006.05493,2
2006.05676,4
2006.05987,4
2006.06436,4
2006.06478,4
2006.07264,2
2006.07890,0
2006.08185,4
2006.08297,0
2006.08328,2
2006.08387,4
2006.08748,0
2006.09161,0
2006.09174,2
2006.09235,0
2006.09277,0
2006.09462,0
2006.09610,4
2006.09723,0
2006.09891,4
2006.10093,4
2006.10207,0
2006.10213,4
2006.10217,4
2006.10973,2
2006.11056,0
2006.11098,0
2006.11138,0
2006.11477,4
2006.11527,4
2006.11642,0
2006.12289,0
2006.12418,2
2006.12426,4
2006.12719,0
2006.12799,0
2006.13200,4
2006.13268,0
2006.13299,4
2006.13979,0
2006.14939,0
2006.14994,2
2006.15222,0
2006.15585,4
2006.15720,0
2006.15732,0
2006.15935,0
2006.15994,0
2006.16212,0
2006.16722,0
2007.00049,4
2007.00217,0
2007.00655,0
2007.00849,0
2007.01022,0
2007.01918,4
2007.02025,0
2007.02100,0
2007.02144,2
2007.02244,0
2007.02452,2
2007.03541,0
2007.03626,0
2007.03876,0
2007.03909,1
2007.04032,0
2007.04181,0
2007.04248,0
2007.04249,0
2007.04302,4
2007.04304,0
2007.04626,2
2007.05163,4
2007.06390,0
2007.06778,0
2007.06898,0
2007.06908,2
2007.07196,0
2007.07318,0
2007.07803,2
2007.07834,0
2007.07884,0
2007.08100,0
2007.08124,0
2007.08416,0
2007.08742,4
2007.08954,4
2007.09513,2
2007.09604,0
2007.10286,2
2007.10822,0
2007.10830,0
2007.10945,0
2007.11053,2
2007.11073,0
2007.11201,4
2007.11314,0
2007.11381,4
2007.11464,2
2007.11668,0
2007.12081,0
2007.12144,2
2007.12374,0
2007.12720,0
2007.13968,0
2007.15207,0
2007.15779,0
2007.16006,4
2007.16009,2
2008.00032,0
2008.00293,0
2008.01937,0
2008.02496,4
2008.03340,4
2008.03415,0
2008.03945,0
2008.03964,0
2008.04374,2
2008.04935,0
2008.05333,4
2008.05640,0
2008.05713,2
2008.05925,4
2008.06079,2
2008.06452,4
2008.06865,0
2008.07347,0
2008.07723,4
2008.08439,0
2008.08567,4
2008.09049,0
2008.09075,0
2008.09266,0
2008.09333,0
2008.09378,4
2008.09706,0
2008.09894,0
2008.10022,2
2008.10105,0
2008.10392,0
2008.10856,4
2008.10906,0
2008.11228,0
2008.11825,2
2008.11869,0
2008.11970,0
2008.12014,0
2008.12348,2
2008.12579,0
2008.12704,0
2008.13121,2
2009.00234,4
2009.01048,0
2009.01303,0
2009.01460,2
2009.01630,4
2009.01712,0
2009.02696,0
2009.02780,0
2009.02835,0
2009.02963,0
2009.03068,0
2009.03432,0
2009.04202,2
2009.04530,0
2009.04765,0
2009.04798,0
2009.06265,0
2009.06375,2
2009.06851,0
2009.07162,0
2009.07185,0
2009.07238,0
2009.07317,0
2009.07365,4
2009.07391,2
2009.07396,0
2009.07494,0
2009.07755,0
2009.07810,0
2009.07839,0
2009.08070,0
2009.08114,0
2009.08171,0
2009.08180,0
2009.08229,4
2009.08478,0
2009.08552,0
2009.08666,0
2009.08712,0
2009.09016,3
2009.09192,0
2009.09363,0
2009.09372,4
2009.09427,0
2009.09509,0
2009.09609,0
2009.09680,0
2009.09737,0
2009.09870,0
2009.09961,0
2009.10056,0
2009.10259,0
2009.10277,4
2009.10288,4
2009.10359,0
2009.10778,4
2009.10795,0
2009.10855,0
2009.11144,0
2009.11207,0
2009.11321,0
2009.11423,0
2009.11462,0
2009.11795,0
2009.12240,0
2009.12269,0
2009.12431,0
2009.12681,4
2009.12721,0
2009.13102,0
2009.13117,0
2009.13199,0
2009.13818,0
2009.13845,0
2009.14259,0
2009.14459,2
2009.14725,0
2010.00190,0
2010.00310,0
2010.00372,2
2010.00389,2
2010.00667,4
2010.00710,0
2010.00761,4
2010.00840,0
2010.01057,0
2010.01150,0
2010.01512,4
2010.01535,0
2010.01620,0
2010.01694,0
2010.01737,4
2010.01771,0
2010.01791,4
2010.01794,0
2010.01830,0
2010.01899,4
2010.01908,0
2010.01998,0
2010.02053,4
2010.02150,0
2010.02162,4
2010.02194,0
2010.02352,4
2010.02394,0
2010.02429,0
2010.02510,0
2010.02534,0
2010.02686,0
2010.02695,0
2010.02784,4
2010.02882,0
2010.02986,0
2010.03010,0
2010.03017,0
2010.03193,3
2010.03222,0
2010.03274,0
2010.03412,4
2010.03432,0
2010.03542,0
2010.03656,0
2010.03662,0
2010.03722,0
2010.03738,0
2010.03824,2
2010.03920,4
2010.04043,0
2010.04141,0
2010.04284,0
2010.04314,4
2010.04332,2
2010.04355,0
2010.04372,0
2010.04395,0
2010.04438,0
2010.04480,0
2010.04582,4
2010.04641,4
2010.04665,2
2010.04706,2
2010.04744,0
2010.04791,0
2010.04887,0
2010.04922,4
2010.04926,0
2010.05106,0
2010.05229,0
2010.05256,4
2010.05330,0
2010.05338,0
2010.05445,0
2010.05542,2
2010.05569,2
2010.05572,0
2010.05639,0
2010.05710,0
2010.05725,0
2010.05731,0
2010.05763,0
2010.05848,0
2010.05873,0
2010.05959,2
2010.05971,0
2010.06018,0
2010.06115,4
2010.06133,4
2010.06251,2
2010.06281,0
2010.06595,0
2010.06671,0
2010.06705,0
2010.06775,0
2010.06786,4
2010.06891,4
2010.06973,0
2010.07003,4
2010.07101,4
2010.07109,4
2010.07440,0
2010.07466,2
2010.07503,0
2010.07523,0
2010.07711,0
2010.07717,4
2010.07761,0
2010.07886,0
2010.08067,1
2010.08246,0
2010.08265,4
2010.08346,2
2010.08432,4
2010.08642,0
2010.08768,2
2010.09030,4
2010.09046,4
2010.09072,0
2010.09381,0
2010.09600,0
2010.09623,0
2010.09828,0
2010.09954,0
2010.10418,0
2010.10699,4
2010.10801,0
2010.10820,2
2010.10900,0
2010.10907,0
2010.10910,0
2010.10999,0
2010.11119,0
2010.11140,0
2010.11246,0
2010.11322,4
2010.11325,0
2010.11338,0
2010.11351,4
2010.11384,0
2010.11683,0
2010.11818,4
2010.11855,0
2010.11869,0
2010.11915,0
2010.11930,0
2010.11967,0
2010.11985,0
2010.12174,0
2010.12272,0
2010.12305,4
2010.12405,0
2010.12421,0
2010.12433,0
2010.12472,0
2010.12510,0
2010.12627,0
2010.12699,0
2010.12707,0
2010.12725,0
2010.12742,2
2010.12762,0
2010.12770,4
2010.12771,0
2010.12773,0
2010.12776,0
2010.12779,0
2010.12789,2
2010.12834,0
2010.12850,0
2010.12885,0
2010.12937,0
2010.13192,0
2010.13389,4
2010.13515,2
2010.13585,0
2010.13588,0
2010.13659,0
2010.13816,0
2010.13870,0
2010.14029,4
2010.14234,2
2010.14255,4
2010.14271,0
2010.14439,0
2010.14479,4
2010.14576,0
2010.14665,0
2010.14697,0
2010.14720,4
2010.14872,0
2010.14920,0
2010.15266,4
2010.15458,0
2010.15466,0
2010.15778,0
2010.15925,0
2010.16046,0
2010.16088,4
2010.16249,0
2010.16363,0
2010.16368,4
2010.16408,2
2010.16410,4
2011.00057,0
2011.00192,0
2011.00474,4
2011.00483,0
2011.00559,0
2011.00592,0
2011.00615,0
2011.00633,0
2011.00669,0
2011.00679,0
2011.00681,2
2011.00802,0
2011.01314,2
2011.01403,0
2011.01421,0
2011.01589,2
2011.01682,0
2011.01798,0
2011.01837,0
2011.01993,0
2011.02050,0
2011.02068,0
2011.02323,0
2011.02378,4
2011.02690,0
2011.02821,0
2011.02998,0
2011.03017,0
2011.03021,0
2011.03072,4
2011.03088,0
2011.03092,0
2011.03109,4
2011.03259,0
2011.03261,2
2011.03286,0
2011.03469,4
2011.03888,0
2011.04134,0
2011.04264,0
2011.04393,4
2011.04451,0
2011.04499,0
2011.04512,0
2011.04521,0
2011.04554,0
2011.04637,0
2011.04640,4
2011.04743,0
2011.04784,0
2011.04823,0
2011.04867,0
2011.05152,0
2011.05233,2
2011.05284,0
2011.05504,0
2011.05864,0
2011.06056,4
2011.06128,0
2011.06195,0
2011.06326,2
2011.06489,2
2011.06642,0
2011.06819,2
2011.06858,0
2011.06949,0
2011.06977,0
2011.07013,0
2011.07251,0
2011.07403,0
2011.07635,1
2011.07832,0
2011.07960,0
2011.07975,0
2011.08067,0
2011.08091,0
2011.08243,0
2011.08903,0
2011.08951,0
2011.09210,0
2011.09272,4
2011.10285,0
2011.10832,2
2011.11465,0
2011.11536,0
2011.11715,0
2011.12631,2
2011.13205,0
2011.13220,0
2011.13253,2
2011.13534,2
2011.13549,0
2011.13573,0
2011.13574,0
2011.13635,4
2011.14037,2
2011.14280,0
2011.15038,4
2011.15124,0
2012.00133,4
2012.00187,2
2012.00571,0
2012.00584,2
2012.00974,2
2012.01295,4
2012.01707,0
2012.01786,4
2012.02327,4
2012.02420,0
2012.02462,0
2012.02553,0
2012.02565,0
2012.02578,2
2012.02613,2
2012.02763,0
2012.02939,0
2012.03468,0
2012.03539,0
2012.04005,2
2012.04094,4
2012.04169,0
2012.04203,0
2012.04281,0
2012.04443,0
2012.04575,4
2012.04812,4
2012.04987,4
2012.05107,0
2012.05395,0
2012.05418,0
2012.05426,0
2012.05541,0
2012.05680,0
2012.06460,0
2012.07011,4
2012.07019,4
2012.07379,0
2012.07515,0
2012.07527,4
2012.07563,0
2012.07589,0
2012.07701,0
2012.07978,0
2012.08377,0
2012.08789,0
2012.08919,0
2012.09005,0
2012.09090,0
2012.09118,2
2012.10018,0
2012.10209,0
2012.10251,0
2012.10289,0
2012.11099,0
2012.11145,0
2012.11204,0
2012.11468,0
2012.11988,0
2012.12007,0
2012.12112,0
2012.12350,0
2012.12366,4
2012.12573,2
2012.12756,4
2012.13122,0
2012.13260,4
2012.13354,0
2012.13575,4
2012.13872,0
2012.13985,0
2012.14116,0
2012.14124,0
2012.14541,0
2012.14610,0
2012.14660,1
2012.14774,0
2012.14781,0
2012.14827,0
2012.14854,0
2012.15180,0
2012.15283,0
2012.15349,0
2012.15416,0
2012.15421,0
2012.15425,2
2012.15504,0
2012.15547,0
2012.15621,2
2012.15699,0
2012.15717,0
2012.15828,4
2012.15856,0
2101.00078,2
2101.00117,0
2101.00123,0
2101.00130,0
2101.00167,0
2101.00180,2
2101.00204,0
2101.00234,4
2101.00376,0
2101.00416,0
2101.00433,2
2101.00436,0
2101.00760,0
2101.01321,4
2101.01353,0
2101.01391,0
2101.01775,0
2101.01910,2
2101.02394,0
2101.02661,0
2101.02875,0
2101.03029,0
2101.03287,0
2101.03305,4
2101.03485,4
2101.03634,1
2101.03717,2
2101.03916,0
2101.03963,0
2101.03988,2
2101.04197,0
2101.04355,4
2101.04456,0
2101.04547,4
2101.05400,2
2101.05469,0
2101.05634,0
2101.06071,0
2101.06353,2
2101.06400,0
2101.06969,0
2101.07086,0
2101.07417,2
2101.07714,0
2101.08231,0
2101.09012,0
2101.09015,0
2101.09023,0
2101.09525,4
2101.09693,4
2101.09765,0
2101.09901,0
2101.09990,4
2101.10273,0
2101.10368,0
2101.10448,0
2101.10539,0
2101.10642,0
2101.10917,0
2101.10927,0
2101.11040,0
2101.11043,0
2101.11112,0
2101.11177,0
2101.11349,0
2101.11360,0
2101.11436,2
2101.11802,0
2101.11956,2
2101.12056,4
2101.12175,0
2101.12608,0
2102.00225,0
2102.00247,4
2102.00529,0
2102.00769,0
2102.00781,0
2102.00894,0
2102.01563,0
2102.01672,0
2102.01818,0
2102.02114,0
2102.02201,0
2102.02503,2
2102.02967,0
2102.03551,0
2102.03556,0
2102.03882,0
2102.04488,4
2102.04506,0
2102.04632,0
2102.04708,0
2102.04754,4
2102.04889,0
2102.05408,2
2102.05924,0
2102.05951,0
2102.06008,0
2102.06272,0
2102.07033,0
2102.07396,0
2102.07594,4
2102.08345,0
2102.08473,0
2102.08655,0
2102.09379,4
2102.09470,4
2102.09914,0
2102.09990,0
2102.10094,2
2102.10160,0
2102.10243,0
2102.10287,4
2102.10794,0
2102.10905,4
2102.10992,1
2102.11012,0
2102.11114,0
2102.11146,0
2102.11258,0
2102.11403,4
2102.12128,0
2102.12162,0
2102.12227,4
2102.12516,2
2102.12828,0
2102.12843,4
2103.00109,0
2103.00199,0
2103.00482,0
2103.00562,2
2103.00676,2
2103.00728,0
2103.00854,0
2103.01287,2
2103.01667,0
2103.01713,1
2103.01834,0
2103.01867,4
2103.02336,4
2103.03509,4
2103.03541,0
2103.03580,0
2103.03583,0
2103.03736,0
2103.03755,4
2103.04044,2
2103.04222,2
2103.04225,0
2103.04469,1
2103.05131,0
2103.05327,0
2103.05908,4
2103.06118,4
2103.06352,0
2103.06418,0
2103.06459,0
2103.06779,0
2103.06799,0
2103.07785,0
2103.07833,0
2103.08545,0
2103.08862,0
2103.09330,4
2103.09534,0
2103.09548,0
2103.09593,0
2103.09687,2
2103.09710,0
2103.10121,0
2103.10531,0
2103.10599,0
2103.10685,0
2103.10730,0
2103.11070,0
2103.11088,0
2103.11356,4
2103.11441,0
2103.11865,2
2103.12011,0
2103.12312,0
2103.12360,0
2103.13009,0
2103.13166,1
2103.13868,0
2103.14512,0
2103.14797,0
2103.15025,0
2103.15066,0
2103.15316,4
2103.15475,2
2103.15845,0
2103.15927,4
2103.15949,0
2103.16102,0
2103.16750,0
2103.16809,0
2103.16911,0
2103.17151,0
2104.00106,0
2104.00267,0
2104.00336,0
2104.00369,0
2104.00426,0
2104.00767,0
2104.00782,0
2104.01290,2
2104.01294,0
2104.01299,0
2104.01306,0
2104.01935,2
2104.02041,0
2104.02145,0
2104.02194,0
2104.02205,4
2104.02310,0
2104.02704,0
2104.02851,4
2104.03071,0
2104.03391,0
2104.03465,0
2104.03643,4
2104.03767,0
2104.03928,2
2104.03934,4
2104.03969,2
2104.04091,0
2104.04108,0
2104.04412,0
2104.04515,0
2104.04517,0
2104.04552,4
2104.04584,0
2104.04725,0
2104.04736,0
2104.04770,0
2104.04907,4
2104.04946,4
2104.05010,2
2104.05146,0
2104.05218,0
2104.05224,0
2104.05232,0
2104.05488,4
2104.05501,0
2104.05547,0
2104.05565,2
2104.05596,0
2104.05745,0
2104.05767,0
2104.05857,2
2104.05964,0
2104.05980,0
2104.06063,4
2104.06200,0
2104.06239,1
2104.06390,0
2104.06400,0
2104.06599,0
2104.06678,0
2104.06722,0
2104.06835,0
2104.06892,0
2104.06901,0
2104.06973,0
2104.07079,0
2104.07210,0
2104.07221,4
2104.07242,0
2104.07249,0
2104.07253,0
2104.07398,0
2104.07410,0
2104.07456,4
2104.07472,2
2104.07541,0
2104.07560,0
2104.07578,0
2104.07613,0
2104.07637,0
2104.07838,0
2104.07951,0
2104.08078,0
2104.08161,0
2104.08164,0
2104.08225,4
2104.08253,0
2104.08259,0
2104.08301,0
2104.08320,0
2104.08410,0
2104.08413,0
2104.08428,4
2104.08448,0
2104.08478,0
2104.08481,4
2104.08529,0
2104.08540,0
2104.08588,0
2104.08656,4
2104.08661,0
2104.08666,0
2104.08667,0
2104.08671,0
2104.08678,0
2104.08682,4
2104.08692,0
2104.08726,0
2104.08755,0
2104.08787,4
2104.08790,2
2104.08809,0
2104.08826,0
2104.08829,4
2104.08964,2
2104.09040,0
2104.09066,2
2104.09081,0
2104.09500,0
2104.09635,0
2104.09644,0
2104.09683,0
2104.09691,4
2104.09833,0
2104.09978,0
2104.10139,0
2104.10213,2
2104.10493,4
2104.10649,0
2104.10658,0
2104.10747,0
2104.11462,0
2104.11612,2
2104.11681,4
2104.11897,4
2104.11928,0
2104.12377,0
2104.12714,0
2104.13406,0
2104.14279,1
2104.14337,0
2104.14728,0
2104.14914,0
2104.15104,4
2105.00079,0
2105.00150,0
2105.00239,0
2105.00328,0
2105.00403,2
2105.00810,0
2105.00811,0
2105.00816,2
2105.00823,0
2105.00824,0
2105.00825,0
2105.01051,0
2105.01331,2
2105.01691,0
2105.02544,0
2105.02987,0
2105.03048,4
2105.03322,0
2105.03519,0
2105.03949,1
2105.04443,0
2105.04512,0
2105.04623,0
2105.04631,4
2105.04837,0
2105.04913,0
2105.04949,0
2105.04976,2
2105.05418,0
2105.05498,0
2105.05557,2
2105.05605,0
2105.05748,1
2105.05912,0
2105.05915,4
2105.06020,0
2105.06071,0
2105.06457,2
2105.06514,4
2105.06829,0
2105.06977,0
2105.07144,0
2105.07149,0
2105.07452,4
2105.07911,0
2105.08008,0
2105.08021,0
2105.08213,4
2105.08585,1
2105.08597,4
2105.08928,0
2105.08963,0
2105.09002,4
2105.09611,4
2105.09632,0
2105.09742,0
2105.09825,0
2105.10080,4
2105.11018,0
2105.11219,2
2105.11225,4
2105.11260,0
2105.11698,0
2105.11832,0
2105.11904,4
2105.11905,0
2105.12051,0
2105.12399,0
2105.12410,0
2105.12667,0
2105.12708,0
2105.12804,4
2105.12995,0
2105.13255,0
2105.13328,0
2105.13650,4
2105.13728,2
2105.13880,0
2105.14174,4
2105.14347,0
2105.14454,0
2105.14504,4
2105.14668,0
2105.14682,0
2105.14813,0
2105.14839,4
2105.14875,2
2105.14879,0
2105.14913,0
2105.14924,4
2105.15054,0
2105.15179,0
2106.00055,4
2106.00149,0
2106.00188,0
2106.00237,4
2106.00420,0
2106.00510,0
2106.00590,0
2106.00737,0
2106.00742,2
2106.00829,0
2106.00851,0
2106.00934,0
2106.00948,0
2106.00984,4
